"No.","Time","Source","Destination","Protocol","Length","Info"
"1459","104.952333","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=424501 Ack=6196 Win=22878 Len=1380"
"1460","104.952340","128.3.161.193","131.243.29.227","TCP","176","ncp > 1032 [ACK] Seq=425881 Ack=6196 Win=22878 Len=122"
"1461","105.132839","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6196 Ack=412963 Win=64860 Len=0"
"1462","105.134588","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=426003 Ack=6196 Win=22878 Len=1380"
"1463","105.134838","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=427383 Ack=6196 Win=22878 Len=1380"
"1464","105.134845","128.3.161.193","131.243.29.227","TCP","102","ncp > 1032 [ACK] Seq=428763 Ack=6196 Win=22878 Len=48"
"1465","105.300237","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6196 Ack=414469 Win=64860 Len=0"
"1466","105.301486","128.3.161.193","131.243.29.227","TCP","505","ncp > 1032 [PSH, ACK] Seq=428811 Ack=6196 Win=22878 Len=451"
"1467","105.484124","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6196 Ack=417229 Win=64860 Len=0"
"1468","105.525224","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6196 Ack=418734 Win=64860 Len=0"
"1473","105.689374","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6196 Ack=420238 Win=64860 Len=0"
"1474","105.875139","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6196 Ack=422998 Win=64860 Len=0"
"1475","105.914861","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6196 Ack=424501 Win=64860 Len=0"
"1476","106.081763","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6196 Ack=426003 Win=64860 Len=0"
"1477","106.266396","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6196 Ack=428763 Win=64860 Len=0"
"1478","106.288883","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6196 Ack=429262 Win=64361 Len=0"
"1479","106.293754","131.243.29.227","128.3.161.193","TCP","90","1032 > ncp [PSH, ACK] Seq=6196 Ack=429262 Win=64361 Len=36"
"1480","106.294754","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=429262 Ack=6232 Win=22842 Len=0"
"1481","106.295628","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=429262 Ack=6232 Win=22842 Len=1380"
"1482","106.295753","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=430642 Ack=6232 Win=22842 Len=1380"
"1483","106.295878","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=432022 Ack=6232 Win=22842 Len=1380"
"1484","106.296003","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=433402 Ack=6232 Win=22842 Len=1380"
"1485","106.296128","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=434782 Ack=6232 Win=22842 Len=1380"
"1486","106.296253","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=436162 Ack=6232 Win=22842 Len=1380"
"1487","106.296378","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=437542 Ack=6232 Win=22842 Len=1380"
"1488","106.296503","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=438922 Ack=6232 Win=22842 Len=1380"
"1489","106.296627","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=440302 Ack=6232 Win=22842 Len=1380"
"1490","106.296752","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=441682 Ack=6232 Win=22842 Len=1380"
"1491","106.296878","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=443062 Ack=6232 Win=22842 Len=1380"
"1492","106.297003","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=444442 Ack=6232 Win=22842 Len=1380"
"1493","106.297009","128.3.161.193","131.243.29.227","TCP","389","ncp > 1032 [ACK] Seq=445822 Ack=6232 Win=22842 Len=335"
"1494","106.301625","131.243.29.227","128.3.161.193","TCP","62","boinc-client > microsoft-ds [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1495","106.302375","128.3.161.193","131.243.29.227","TCP","60","microsoft-ds > boinc-client [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1496","106.303748","131.243.29.227","128.3.161.193","TCP","62","dcutility > netbios-ssn [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1497","106.304498","128.3.161.193","131.243.29.227","TCP","60","netbios-ssn > dcutility [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1499","106.516246","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6232 Ack=432022 Win=64860 Len=0"
"1500","106.517993","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=446157 Ack=6232 Win=22842 Len=1380"
"1501","106.518118","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=447537 Ack=6232 Win=22842 Len=1380"
"1502","106.518124","128.3.161.193","131.243.29.227","TCP","166","ncp > 1032 [ACK] Seq=448917 Ack=6232 Win=22842 Len=112"
"1505","106.700256","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6232 Ack=434782 Win=64860 Len=0"
"1506","106.702130","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=449029 Ack=6232 Win=22842 Len=1380"
"1507","106.702255","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=450409 Ack=6232 Win=22842 Len=1380"
"1508","106.702262","128.3.161.193","131.243.29.227","TCP","165","ncp > 1032 [ACK] Seq=451789 Ack=6232 Win=22842 Len=111"
"1509","106.883398","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6232 Ack=437542 Win=64860 Len=0"
"1510","106.885395","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=451900 Ack=6232 Win=22842 Len=1380"
"1511","106.885519","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=453280 Ack=6232 Win=22842 Len=1380"
"1512","106.885525","128.3.161.193","131.243.29.227","TCP","165","ncp > 1032 [ACK] Seq=454660 Ack=6232 Win=22842 Len=111"
"1513","107.067658","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6232 Ack=440302 Win=64860 Len=0"
"1514","107.069405","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=454771 Ack=6232 Win=22842 Len=1380"
"1515","107.069530","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=456151 Ack=6232 Win=22842 Len=1380"
"1516","107.069537","128.3.161.193","131.243.29.227","TCP","164","ncp > 1032 [ACK] Seq=457531 Ack=6232 Win=22842 Len=110"
"1518","107.251918","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6232 Ack=443062 Win=64860 Len=0"
"1519","107.253918","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=457641 Ack=6232 Win=22842 Len=1380"
"1520","107.254042","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=459021 Ack=6232 Win=22842 Len=1380"
"1521","107.254048","128.3.161.193","131.243.29.227","TCP","163","ncp > 1032 [ACK] Seq=460401 Ack=6232 Win=22842 Len=109"
"1524","107.434557","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6232 Ack=445822 Win=64860 Len=0"
"1525","107.436308","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=460510 Ack=6232 Win=22842 Len=1380"
"1526","107.436317","128.3.161.193","131.243.29.227","TCP","212","ncp > 1032 [PSH, ACK] Seq=461890 Ack=6232 Win=22842 Len=158"
"1529","107.604953","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6232 Ack=446157 Win=64525 Len=0"
"1530","107.677534","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6232 Ack=448917 Win=64860 Len=0"
"1531","107.799210","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6232 Ack=449029 Win=64748 Len=0"
"1532","107.862670","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6232 Ack=451789 Win=64860 Len=0"
"1533","107.900398","131.243.29.227","128.3.161.193","TCP","62","[TCP Retransmission] dcutility > netbios-ssn [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1534","107.900647","131.243.29.227","128.3.161.193","TCP","62","[TCP Retransmission] boinc-client > microsoft-ds [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1535","107.901148","128.3.161.193","131.243.29.227","TCP","60","netbios-ssn > dcutility [RST, ACK] Seq=316664283 Ack=1 Win=0 Len=0"
"1536","107.901521","128.3.161.193","131.243.29.227","TCP","60","microsoft-ds > boinc-client [RST, ACK] Seq=987114649 Ack=1 Win=0 Len=0"
"1538","107.998711","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6232 Ack=451900 Win=64749 Len=0"
"1539","108.067670","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6232 Ack=454660 Win=64860 Len=0"
"1540","108.199339","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6232 Ack=454771 Win=64749 Len=0"
"1541","108.253556","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6232 Ack=457531 Win=64860 Len=0"
"1544","108.401716","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6232 Ack=457641 Win=64750 Len=0"
"1545","108.459431","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6232 Ack=460401 Win=64860 Len=0"
"1548","108.599594","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6232 Ack=460510 Win=64751 Len=0"
"1549","108.644318","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6232 Ack=462048 Win=64860 Len=0"
"1550","108.647440","131.243.29.227","128.3.161.193","TCP","90","1032 > ncp [PSH, ACK] Seq=6232 Ack=462048 Win=64860 Len=36"
"1551","108.648190","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=462048 Ack=6268 Win=22806 Len=0"
"1552","108.649190","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=462048 Ack=6268 Win=22806 Len=1380"
"1553","108.649314","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=463428 Ack=6268 Win=22806 Len=1380"
"1554","108.649439","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=464808 Ack=6268 Win=22806 Len=1380"
"1555","108.649565","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=466188 Ack=6268 Win=22806 Len=1380"
"1556","108.649689","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=467568 Ack=6268 Win=22806 Len=1380"
"1557","108.649814","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=468948 Ack=6268 Win=22806 Len=1380"
"1558","108.649939","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=470328 Ack=6268 Win=22806 Len=1380"
"1559","108.650064","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=471708 Ack=6268 Win=22806 Len=1380"
"1560","108.650189","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=473088 Ack=6268 Win=22806 Len=1380"
"1561","108.650314","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=474468 Ack=6268 Win=22806 Len=1380"
"1562","108.650439","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=475848 Ack=6268 Win=22806 Len=1380"
"1563","108.650564","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=477228 Ack=6268 Win=22806 Len=1380"
"1564","108.650688","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=478608 Ack=6268 Win=22806 Len=1380"
"1565","108.650694","128.3.161.193","131.243.29.227","TCP","925","ncp > 1032 [ACK] Seq=479988 Ack=6268 Win=22806 Len=871"
"1566","108.866307","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6268 Ack=464808 Win=64860 Len=0"
"1567","108.868181","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=480859 Ack=6268 Win=22806 Len=1380"
"1568","108.868305","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=482239 Ack=6268 Win=22806 Len=1380"
"1569","108.868312","128.3.161.193","131.243.29.227","TCP","155","ncp > 1032 [ACK] Seq=483619 Ack=6268 Win=22806 Len=101"
"1570","109.049071","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6268 Ack=467568 Win=64860 Len=0"
"1571","109.050944","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=483720 Ack=6268 Win=22806 Len=1380"
"1572","109.051068","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=485100 Ack=6268 Win=22806 Len=1380"
"1573","109.051075","128.3.161.193","131.243.29.227","TCP","154","ncp > 1032 [ACK] Seq=486480 Ack=6268 Win=22806 Len=100"
"1574","109.101663","131.243.29.227","128.3.161.193","TCP","62","[TCP Retransmission] boinc-client > microsoft-ds [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1575","109.101912","131.243.29.227","128.3.161.193","TCP","62","[TCP Retransmission] dcutility > netbios-ssn [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1576","109.102413","128.3.161.193","131.243.29.227","TCP","60","microsoft-ds > boinc-client [RST, ACK] Seq=1833767923 Ack=1 Win=0 Len=0"
"1577","109.102661","128.3.161.193","131.243.29.227","TCP","60","netbios-ssn > dcutility [RST, ACK] Seq=3843111435 Ack=1 Win=0 Len=0"
"1578","109.233582","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6268 Ack=470328 Win=64860 Len=0"
"1579","109.236081","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=486580 Ack=6268 Win=22806 Len=1380"
"1580","109.236206","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=487960 Ack=6268 Win=22806 Len=1380"
"1581","109.236211","128.3.161.193","131.243.29.227","TCP","154","ncp > 1032 [ACK] Seq=489340 Ack=6268 Win=22806 Len=100"
"1584","109.417594","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6268 Ack=473088 Win=64860 Len=0"
"1585","109.419594","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=489440 Ack=6268 Win=22806 Len=1380"
"1586","109.419601","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=490820 Ack=6268 Win=22806 Len=1380"
"1587","109.419609","128.3.161.193","131.243.29.227","TCP","153","ncp > 1032 [ACK] Seq=492200 Ack=6268 Win=22806 Len=99"
"1591","109.600607","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6268 Ack=475848 Win=64860 Len=0"
"1592","109.602356","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=492299 Ack=6268 Win=22806 Len=1380"
"1593","109.602481","128.3.161.193","131.243.29.227","TCP","1209","ncp > 1032 [PSH, ACK] Seq=493679 Ack=6268 Win=22806 Len=1155"
"1594","109.964261","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1591#1] 1032 > ncp [ACK] Seq=6268 Ack=475848 Win=64860 Len=0 SLE=478608 SRE=479988"
"1595","109.964510","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1591#2] 1032 > ncp [ACK] Seq=6268 Ack=475848 Win=64860 Len=0 SLE=478608 SRE=480859"
"1596","110.148272","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1591#3] 1032 > ncp [ACK] Seq=6268 Ack=475848 Win=64860 Len=0 SLE=478608 SRE=482239"
"1597","110.148647","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1591#4] 1032 > ncp [ACK] Seq=6268 Ack=475848 Win=64860 Len=0 SLE=478608 SRE=483619"
"1598","110.149897","128.3.161.193","131.243.29.227","TCP","1434","[TCP Fast Retransmission] ncp > 1032 [ACK] Seq=475848 Ack=6268 Win=22806 Len=1380"
"1599","110.150147","128.3.161.193","131.243.29.227","TCP","1434","[TCP Retransmission] ncp > 1032 [ACK] Seq=477228 Ack=6268 Win=22806 Len=1380"
"1600","110.167386","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1591#5] 1032 > ncp [ACK] Seq=6268 Ack=475848 Win=64860 Len=0 SLE=478608 SRE=483720"
"1601","110.268450","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1591#6] 1032 > ncp [ACK] Seq=6268 Ack=475848 Win=64860 Len=0 SLE=478608 SRE=485100"
"1602","110.351898","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1591#7] 1032 > ncp [ACK] Seq=6268 Ack=475848 Win=64860 Len=0 SLE=478608 SRE=486480"
"1603","110.352273","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1591#8] 1032 > ncp [ACK] Seq=6268 Ack=475848 Win=64860 Len=0 SLE=478608 SRE=486580"
"1607","110.545280","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1591#9] 1032 > ncp [ACK] Seq=6268 Ack=475848 Win=64860 Len=0 SLE=478608 SRE=487960"
"1608","110.545779","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1591#10] 1032 > ncp [ACK] Seq=6268 Ack=475848 Win=64860 Len=0 SLE=478608 SRE=489340"
"1609","110.564268","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1591#11] 1032 > ncp [ACK] Seq=6268 Ack=475848 Win=64860 Len=0 SLE=478608 SRE=489440"
"1612","110.670953","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1591#12] 1032 > ncp [ACK] Seq=6268 Ack=475848 Win=64860 Len=0 SLE=478608 SRE=490820"
"1613","110.749530","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1591#13] 1032 > ncp [ACK] Seq=6268 Ack=475848 Win=64860 Len=0 SLE=478608 SRE=492200"
"1614","110.749904","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1591#14] 1032 > ncp [ACK] Seq=6268 Ack=475848 Win=64860 Len=0 SLE=478608 SRE=492299"
"1615","110.874204","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1591#15] 1032 > ncp [ACK] Seq=6268 Ack=475848 Win=64860 Len=0 SLE=478608 SRE=493679"
"1616","110.911432","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1591#16] 1032 > ncp [ACK] Seq=6268 Ack=475848 Win=64860 Len=0 SLE=478608 SRE=494834"
"1619","111.095569","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6268 Ack=494834 Win=64860 Len=0"
"1620","111.101565","131.243.29.227","128.3.161.193","TCP","90","1032 > ncp [PSH, ACK] Seq=6268 Ack=494834 Win=64860 Len=36"
"1621","111.102190","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=494834 Ack=6304 Win=22770 Len=0"
"1622","111.103189","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=494834 Ack=6304 Win=22770 Len=1380"
"1623","111.103314","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=496214 Ack=6304 Win=22770 Len=1380"
"1624","111.103439","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=497594 Ack=6304 Win=22770 Len=1380"
"1625","111.103564","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=498974 Ack=6304 Win=22770 Len=1380"
"1626","111.103689","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=500354 Ack=6304 Win=22770 Len=1380"
"1627","111.103813","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=501734 Ack=6304 Win=22770 Len=1380"
"1628","111.103938","128.3.161.193","131.243.29.227","TCP","1429","ncp > 1032 [ACK] Seq=503114 Ack=6304 Win=22770 Len=1375"
"1629","111.320681","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6304 Ack=497594 Win=64860 Len=0"
"1630","111.322430","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=504489 Ack=6304 Win=22770 Len=1380"
"1631","111.322554","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=505869 Ack=6304 Win=22770 Len=1380"
"1632","111.322561","128.3.161.193","131.243.29.227","TCP","251","ncp > 1032 [ACK] Seq=507249 Ack=6304 Win=22770 Len=197"
"1633","111.504444","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6304 Ack=500354 Win=64860 Len=0"
"1634","111.506317","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=507446 Ack=6304 Win=22770 Len=1380"
"1635","111.506442","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=508826 Ack=6304 Win=22770 Len=1380"
"1636","111.506448","128.3.161.193","131.243.29.227","TCP","247","ncp > 1032 [ACK] Seq=510206 Ack=6304 Win=22770 Len=193"
"1637","111.687581","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6304 Ack=503114 Win=64860 Len=0"
"1638","111.689205","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=510399 Ack=6304 Win=22770 Len=1380"
"1639","111.689330","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=511779 Ack=6304 Win=22770 Len=1380"
"1640","111.689337","128.3.161.193","131.243.29.227","TCP","243","ncp > 1032 [ACK] Seq=513159 Ack=6304 Win=22770 Len=189"
"1643","111.870844","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6304 Ack=505869 Win=64860 Len=0"
"1644","111.872593","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=513348 Ack=6304 Win=22770 Len=1380"
"1645","111.872718","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=514728 Ack=6304 Win=22770 Len=1380"
"1646","111.872725","128.3.161.193","131.243.29.227","TCP","235","ncp > 1032 [ACK] Seq=516108 Ack=6304 Win=22770 Len=181"
"1649","112.047862","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6304 Ack=507446 Win=64860 Len=0"
"1650","112.049736","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=516289 Ack=6304 Win=22770 Len=1380"
"1651","112.049742","128.3.161.193","131.243.29.227","TCP","433","ncp > 1032 [ACK] Seq=517669 Ack=6304 Win=22770 Len=379"
"1652","112.234122","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6304 Ack=510206 Win=64860 Len=0"
"1653","112.235746","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=518048 Ack=6304 Win=22770 Len=1380"
"1654","112.235996","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=519428 Ack=6304 Win=22770 Len=1380"
"1655","112.236003","128.3.161.193","131.243.29.227","TCP","233","ncp > 1032 [ACK] Seq=520808 Ack=6304 Win=22770 Len=179"
"1656","112.271100","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6304 Ack=511779 Win=64860 Len=0"
"1657","112.273099","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=520987 Ack=6304 Win=22770 Len=1380"
