Time,Length
110.886510000,60
110.903000000,117
110.942727000,60
110.947723000,60
110.951596000,117
110.990716000,60
110.994319000,60
111.014807000,212
111.043165000,212
111.070898000,184
111.099386000,184
111.154847000,133
111.182705000,128
111.211062000,212
111.239420000,212
111.266529000,145
111.327116000,151
111.371340000,190
111.594704000,184
111.623937000,218
111.671283000,206
111.725880000,149
111.759479000,194
111.795589000,117
111.823065000,226
111.883404000,99
111.911139000,212
111.939744000,212
111.983218000,212
112.003455000,142
112.010701000,221
112.094900000,169
112.795349000,109
112.826455000,60
112.831201000,142
112.862932000,99
112.894789000,128
112.919023000,212
112.946881000,212
112.982984000,128
113.011342000,212
113.039454000,212
113.111032000,128
113.139020000,184
113.167247000,184
113.194855000,145
113.250571000,139
113.278929000,151
113.331271000,190
113.454947000,206
113.522784000,149
113.559134000,194
113.602982000,117
113.631223000,226
113.674938000,99
113.706294000,184
113.734777000,128
113.763135000,184
113.790618000,184
113.819106000,184
113.847458000,184
113.879065000,193
113.891432000,184
114.006492000,60
114.011364000,142
114.019603000,192
114.194371000,60
114.227102000,60
114.234723000,99
114.276697000,184
114.284567000,128
114.303181000,184
114.330913000,60
114.334911000,184
114.503438000,184
114.579012000,128
114.607000000,184
114.704317000,184
114.898319000,60
123.959304000,120
124.007025000,120
124.054745000,133
124.058868000,120
124.083108000,145
124.143193000,139
124.170675000,151
124.211402000,145
124.239258000,190
124.291608000,184
124.318961000,218
124.370929000,129
124.399292000,129
124.427775000,212
124.482985000,129
124.487108000,212
124.531331000,60
124.535208000,221
124.539201000,212
124.598671000,60
124.602538000,130
124.607160000,212
124.694487000,60
124.699229000,174
124.811036000,130
124.814913000,145
124.843267000,117
124.894735000,151
124.914474000,117
125.135338000,206
125.158575000,117
125.270881000,149
125.278751000,117
125.467012000,194
125.483380000,117
125.546713000,117
125.558706000,117
125.680258000,226
125.726729000,117
125.831415000,99
125.855025000,117
125.910367000,60
125.914489000,117
125.966957000,212
125.998563000,117
126.006932000,128
126.035290000,117
126.230803000,212
126.242789000,117
126.263402000,212
126.310998000,117
126.319618000,212
126.346726000,130
126.356095000,212
126.379083000,117
126.419308000,60
126.428052000,221
126.434673000,117
126.614813000,60
126.710755000,142
126.719253000,117
126.770843000,60
126.778713000,99
126.811444000,130
126.843555000,206
126.851051000,117
126.894768000,149
126.907260000,130
126.934998000,194
126.938616000,117
127.091523000,117
127.119631000,117
127.127626000,226
127.150487000,117
127.362608000,99
127.379222000,60
127.387098000,117
127.394963000,184
127.430816000,60
127.434939000,60
127.439560000,60
127.443184000,117
127.451304000,184
127.482160000,60
127.487032000,60
127.490656000,60
127.498526000,130
127.502773000,184
127.527508000,130
127.539250000,184
127.554741000,117
127.566983000,184
127.595223000,60
127.598464000,60
127.607084000,117
127.615704000,193
127.647309000,60
127.651683000,60
127.655059000,117
127.663055000,142
127.694781000,60
127.699278000,60
127.703151000,117
127.759492000,99
127.767237000,117
127.802472000,60
127.807088000,130
127.840193000,117
127.887289000,130
127.915148000,130
127.994477000,99
128.031326000,221
128.079047000,130
128.106905000,174
128.138885000,99
